"","SPECIES","LON","LAT","KG","DEPTH"
"14412","HKE",12.47,37.51,55,-106
"14414","NEP",12.47,37.51,111,-106
"14415","DPS",12.49,37.51,860,-107
"14416","HKE",12.49,37.51,335,-107
"14417","MUT",12.49,37.51,86,-107
"14418","NEP",12.49,37.51,95,-107
"14419","DPS",12.51,37.51,557,-101
"14420","HKE",12.51,37.51,495,-101
"14421","MUT",12.51,37.51,115,-101
"14422","NEP",12.51,37.51,375,-101
"14423","DPS",12.53,37.51,605,-91
"14424","HKE",12.53,37.51,335,-91
"14425","MUT",12.53,37.51,63,-91
"14426","NEP",12.53,37.51,125,-91
"14427","DPS",12.54,37.51,105,-91
"14428","HKE",12.54,37.51,180,-91
"14431","DPS",12.56,37.51,190,-78
"14432","HKE",12.56,37.51,350,-78
"14433","MUT",12.56,37.51,65,-78
"14434","NEP",12.56,37.51,431,-78
"14435","DPS",12.58,37.51,145,-76
"14436","HKE",12.58,37.51,210,-76
"14439","DPS",12.59,37.51,60,-76
"14440","HKE",12.59,37.51,70,-76
"14441","HKE",12.61,37.51,65,-77
"14442","DPS",12.68,37.51,200,-56
"14443","HKE",12.68,37.51,100,-56
"14447","MUT",12.85,37.51,280,-51
"14476","DPS",11.76,37.52,85,-54
"14477","HKE",11.76,37.52,60,-54
"14480","DPS",12.02,37.52,120,-100
"14482","DPS",12.39,37.52,134,-66
"14485","MUT",12.46,37.52,57,-106
"14486","DPS",12.47,37.52,105,-106
"14487","HKE",12.47,37.52,90,-106
"14489","DPS",12.49,37.52,340,-107
"14490","HKE",12.49,37.52,150,-107
"14492","DPS",12.51,37.52,515,-101
"14493","HKE",12.51,37.52,335,-101
"14494","MUT",12.51,37.52,105,-101
"14495","DPS",12.53,37.52,125,-91
"14499","DPS",12.54,37.52,125,-91
"14500","HKE",12.54,37.52,85,-91
"14505","DPS",12.59,37.52,210,-76
"14507","MUT",12.59,37.52,110,-76
"14510","DPS",12.63,37.52,180,-62
"14513","DPS",12.69,37.52,100,-56
"14523","MUT",12.8,37.52,100,-62
"14530","DPS",12.85,37.52,100,-51
"14545","HKE",11.81,37.53,112,-55
"14548","HKE",12.03,37.53,80,-89
"14555","DPS",12.39,37.53,70,-82
"14556","DPS",12.41,37.53,354,-112
"14563","ARA",12.47,37.53,140,-97
"14565","DPS",12.47,37.53,390,-97
"14566","HKE",12.47,37.53,80,-97
"14569","ARS",12.49,37.53,60,-96
"14570","DPS",12.49,37.53,640,-96
"14571","HKE",12.49,37.53,230,-96
"14573","NEP",12.49,37.53,65,-96
"14574","DPS",12.51,37.53,221,-93
"14575","HKE",12.51,37.53,100,-93
"14577","DPS",12.53,37.53,355,-88
"14578","HKE",12.53,37.53,130,-88
"14580","DPS",12.54,37.53,148,-88
"14617","DPS",12.47,37.54,343,-97
"14618","HKE",12.47,37.54,70,-97
"14619","DPS",12.49,37.54,325,-96
"14620","HKE",12.49,37.54,85,-96
"14638","DPS",11.49,37.55,60,-612
"14639","HKE",11.49,37.55,70,-612
"14641","ARA",11.61,37.55,54,-369
"14642","ARS",11.61,37.55,171,-369
"14643","ARA",11.63,37.55,168,-262
"14644","ARS",11.63,37.55,316,-262
"14645","HKE",11.63,37.55,60,-262
"14650","DPS",11.71,37.55,170,-262
"14651","HKE",11.71,37.55,265,-262
"14659","DPS",11.86,37.55,60,-85
"14666","DPS",12.19,37.55,120,-56
"14669","HKE",12.39,37.55,60,-96
"14671","DPS",12.41,37.55,564,-137
"14674","DPS",12.42,37.55,300,-137
"14675","HKE",12.42,37.55,112,-137
"14678","DPS",12.44,37.55,350,-116
"14679","HKE",12.44,37.55,60,-116
"14692","HKE",12.54,37.55,90,-82
"14697","NEP",12.56,37.55,725,-65
"14707","ARS",11.61,37.56,90,-466
"14709","ARS",11.63,37.56,60,-327
"14712","ARS",11.64,37.56,110,-327
"14714","DPS",12.27,37.56,60,-67
"14719","DPS",12.36,37.56,180,-86
"14720","DPS",12.37,37.56,748,-86
"14722","MUT",12.37,37.56,635,-86
"14723","NEP",12.37,37.56,663,-86
"14724","DPS",12.39,37.56,525,-102
"14725","HKE",12.39,37.56,325,-102
"14726","MUT",12.39,37.56,70,-102
"14727","NEP",12.39,37.56,177,-102
"14728","DPS",12.41,37.56,495,-119
"14729","HKE",12.41,37.56,200,-119
"14731","NEP",12.41,37.56,240,-119
"14733","DPS",12.42,37.56,170,-119
"14737","DPS",12.47,37.56,85,-64
"14738","HKE",12.47,37.56,85,-64
"14741","DPS",12.49,37.56,170,-63
"14742","HKE",12.49,37.56,250,-63
"14743","MUT",12.49,37.56,135,-63
"14744","NEP",12.49,37.56,145,-63
"14745","DPS",12.51,37.56,867,-74
"14746","HKE",12.51,37.56,805,-74
"14747","MUT",12.51,37.56,219,-74
"14748","NEP",12.51,37.56,542,-74
"14752","DPS",12.54,37.56,95,-72
"14753","HKE",12.54,37.56,110,-72
"14755","NEP",12.54,37.56,104,-72
"14775","ARA",11.58,37.57,100,-625
"14776","ARS",11.58,37.57,148,-625
"14777","ARA",11.59,37.57,70,-625
"14778","ARS",11.59,37.57,367,-625
"14779","ARA",11.61,37.57,134,-466
"14780","ARS",11.61,37.57,432,-466
"14781","ARA",11.63,37.57,91,-327
"14782","ARS",11.63,37.57,234,-327
"14785","ARS",11.64,37.57,63,-327
"14794","ARS",11.71,37.57,56,-354
"14807","DPS",11.97,37.57,62,-134
"14808","HKE",11.97,37.57,650,-134
"14809","MUT",11.97,37.57,120,-134
"14813","DPS",12.19,37.57,120,-57
"14814","DPS",12.2,37.57,360,-57
"14817","DPS",12.22,37.57,180,-58
"14818","DPS",12.25,37.57,180,-64
"14821","DPS",12.36,37.57,240,-86
"14823","HKE",12.37,37.57,150,-86
"14824","DPS",12.41,37.57,624,-119
"14825","HKE",12.41,37.57,55,-119
"14829","DPS",12.49,37.57,150,-63
"14830","HKE",12.49,37.57,120,-63
"14832","ARS",12.51,37.57,100,-74
"14833","DPS",12.51,37.57,120,-74
"14835","DPS",12.53,37.57,204,-72
"14840","ARA",11.59,37.58,102,-750
"14841","ARS",11.59,37.58,459,-750
"14842","DPS",11.59,37.58,62,-750
"14846","HKE",11.68,37.58,85,-330
"14862","DPS",12.19,37.58,180,-60
"14865","ARS",12.34,37.58,120,-75
"14866","DPS",12.34,37.58,120,-75
"14867","HKE",12.34,37.58,840,-75
"14869","NEP",12.34,37.58,80,-75
"14870","DPS",12.36,37.58,240,-94
"14874","DPS",12.37,37.58,685,-94
"14875","HKE",12.37,37.58,340,-94
"14876","MUT",12.37,37.58,60,-94
"14877","NEP",12.37,37.58,836,-94
"14878","DPS",12.39,37.58,303,-105
"14879","HKE",12.39,37.58,80,-105
"14880","MUT",12.39,37.58,65,-105
"14881","NEP",12.39,37.58,113,-105
"14884","DPS",12.42,37.58,60,-96
"14894","DPS",12.54,37.58,360,-58
"14903","ARA",11.58,37.59,90,-750
"14904","ARS",11.58,37.59,303,-750
"14907","ARS",11.59,37.59,100,-750
"14909","ARS",11.61,37.59,66,-589
"14914","DPS",11.75,37.59,52,-233
"14915","HKE",11.75,37.59,55,-233
"14917","DPS",12.19,37.59,180,-60
"14918","ARS",12.3,37.59,60,-72
"14919","DPS",12.3,37.59,96,-72
"14920","HKE",12.3,37.59,60,-72
"14921","DPS",12.34,37.59,210,-75
"14925","DPS",12.37,37.59,275,-94
"14926","HKE",12.37,37.59,105,-94
"14928","NEP",12.37,37.59,385,-94
"14939","ARA",11.54,37.6,60,-764
"14940","ARS",11.54,37.6,90,-764
"14942","MUT",11.56,37.6,150,-730
"14944","ARS",11.58,37.6,75,-712
"14946","ARS",11.59,37.6,64,-712
"14948","DPS",11.73,37.6,60,-367
"14956","DPS",12,37.6,91,-169
"14957","HKE",12,37.6,75,-169
"14966","DPS",12.32,37.6,180,-77
"14968","DPS",12.34,37.6,120,-85
"14969","DPS",12.36,37.6,250,-109
"14974","DPS",12.39,37.6,125,-113
"14975","HKE",12.39,37.6,115,-113
"14977","NEP",12.39,37.6,80,-113
"14978","DPS",12.41,37.6,120,-78
"14980","DPS",12.42,37.6,100,-78
"15008","ARS",11.56,37.61,105,-661
"15010","ARS",11.58,37.61,70,-623
"15022","HKE",12.08,37.61,130,-126
"15024","DPS",12.17,37.61,120,-71
"15026","DPS",12.24,37.61,120,-59
"15031","DPS",12.34,37.61,60,-98
"15032","HKE",12.34,37.61,60,-98
"15038","NEP",12.41,37.61,100,-66
"15040","DPS",12.42,37.61,390,-66
"15041","HKE",12.42,37.61,70,-66
"15069","ARA",11.47,37.62,62,-760
"15070","ARS",11.47,37.62,97,-760
"15072","ARS",11.53,37.62,170,-701
"15073","ARA",11.54,37.62,79,-701
"15074","ARS",11.54,37.62,170,-701
"15084","HKE",11.69,37.62,60,-418
"15087","HKE",11.73,37.62,85,-349
"15091","HKE",12,37.62,100,-190
"15093","ARS",12.03,37.62,96,-226
"15097","HKE",12.07,37.62,60,-172
"15098","HKE",12.14,37.62,80,-82
"15099","DPS",12.3,37.62,120,-77
"15102","ARS",12.37,37.62,60,-123
"15109","ARS",12.42,37.62,100,-66
"15122","DPS",11.69,37.63,97,-425
"15123","HKE",11.69,37.63,190,-425
"15130","DPS",11.86,37.63,180,-96
"15133","DPS",12,37.63,161,-221
"15134","HKE",12,37.63,360,-221
"15136","DPS",12.05,37.63,85,-254
"15137","HKE",12.05,37.63,120,-254
"15141","HKE",12.07,37.63,110,-209
"15143","DPS",12.08,37.63,120,-154
"15144","HKE",12.08,37.63,118,-154
"15146","HKE",12.1,37.63,95,-121
"15148","HKE",12.12,37.63,190,-100
"15151","HKE",12.14,37.63,190,-82
"15153","HKE",12.32,37.63,564,-97
"15156","DPS",12.37,37.63,100,-131
"15185","ARA",11.51,37.64,102,-705
"15186","ARS",11.51,37.64,343,-705
"15191","ARS",11.91,37.64,80,-103
"15207","ARS",11.49,37.65,101,-789
"15209","ARS",11.54,37.65,110,-626
"15210","ARA",11.63,37.65,98,-377
"15211","ARS",11.63,37.65,54,-377
"15213","ARS",11.66,37.65,69,-387
"15217","DPS",11.68,37.65,75,-420
"15218","HKE",11.68,37.65,110,-420
"15220","HKE",12.03,37.65,100,-278
"15221","DPS",12.05,37.65,85,-293
"15222","HKE",12.05,37.65,140,-293
"15227","HKE",12.07,37.65,190,-246
"15230","DPS",12.12,37.65,70,-119
"15231","HKE",12.12,37.65,55,-119
"15236","ARS",12.22,37.65,114,-83
"15238","HKE",12.22,37.65,70,-83
"15240","DPS",12.27,37.65,84,-64
"15248","HKE",12.36,37.65,63,-131
"15251","ARS",12.39,37.65,60,-116
"15252","HKE",12.39,37.65,63,-116
"15262","ARA",11.49,37.66,73,-724
"15263","ARS",11.49,37.66,255,-724
"15276","DPS",12.22,37.66,360,-110
"15298","ARS",11.34,37.67,129,-760
"15301","ARS",11.36,37.67,240,-786
"15302","DPS",11.36,37.67,150,-786
"15304","ARA",11.42,37.67,57,-796
"15311","HKE",11.58,37.67,85,-463
"15313","HKE",11.59,37.67,100,-463
"15315","DPS",11.68,37.67,70,-424
"15316","HKE",11.68,37.67,140,-424
"15324","HKE",11.81,37.67,70,-103
"15329","DPS",11.86,37.67,175,-105
"15331","DPS",11.88,37.67,68,-99
"15335","HKE",11.93,37.67,180,-96
"15338","DPS",11.95,37.67,120,-109
"15340","ARS",11.98,37.67,100,-188
"15342","ARS",12,37.67,113,-204
"15343","DPS",12,37.67,90,-204
"15344","HKE",12,37.67,60,-204
"15347","DPS",12.02,37.67,65,-220
"15348","HKE",12.02,37.67,85,-220
"15352","HKE",12.05,37.67,140,-293
"15354","DPS",12.08,37.67,100,-248
"15355","HKE",12.08,37.67,355,-248
"15358","DPS",12.1,37.67,387,-209
"15359","HKE",12.1,37.67,155,-209
"15362","DPS",12.14,37.67,125,-131
"15363","HKE",12.14,37.67,85,-131
"15366","DPS",12.15,37.67,96,-108
"15367","DPS",12.17,37.67,240,-113
"15372","ARS",12.25,37.67,120,-73
"15377","DPS",12.29,37.67,120,-75
"15383","ARS",12.34,37.67,107,-125
"15384","DPS",12.34,37.67,155,-125
"15385","HKE",12.34,37.67,105,-125
"15388","ARS",12.36,37.67,84,-122
"15393","ARA",11.36,37.68,247,-776
"15394","ARS",11.36,37.68,448,-776
"15395","DPS",11.36,37.68,96,-776
"15397","NEP",11.36,37.68,78,-776
"15401","ARS",11.51,37.68,84,-535
"15406","ARS",11.76,37.68,99,-223
"15411","HKE",11.91,37.68,85,-95
"15414","DPS",11.98,37.68,170,-166
"15416","MUT",11.98,37.68,60,-166
"15418","DPS",12.08,37.68,90,-301
"15419","DPS",12.1,37.68,515,-264
"15420","HKE",12.1,37.68,80,-264
"15421","DPS",12.15,37.68,100,-149
"15425","DPS",12.24,37.68,60,-125
"15430","NEP",12.34,37.68,62,-127
"15436","ARS",11.36,37.69,54,-776
"15444","DPS",11.88,37.69,65,-95
"15449","MUT",12,37.69,110,-177
"15450","DPS",12.25,37.69,180,-97
"15451","HKE",12.25,37.69,100,-97
"15461","ARS",11.32,37.7,88,-716
"15462","DPS",11.32,37.7,126,-716
"15463","HKE",11.32,37.7,62,-716
"15465","ARS",11.34,37.7,60,-748
"15467","ARA",11.36,37.7,328,-775
"15468","ARS",11.36,37.7,408,-775
"15469","DPS",11.36,37.7,78,-775
"15471","ARS",11.39,37.7,115,-787
"15476","DPS",11.66,37.7,181,-464
"15480","DPS",11.76,37.7,150,-319
"15483","DPS",11.86,37.7,70,-99
"15484","HKE",11.86,37.7,60,-99
"15487","HKE",11.9,37.7,56,-90
"15492","HKE",11.95,37.7,55,-88
"15493","DPS",11.97,37.7,70,-124
"15494","HKE",11.97,37.7,260,-124
"15496","HKE",11.98,37.7,65,-165
"15499","HKE",12,37.7,65,-196
"15500","DPS",12.07,37.7,100,-314
"15502","DPS",12.08,37.7,250,-309
"15504","ARS",12.1,37.7,56,-289
"15505","DPS",12.1,37.7,102,-289
"15508","ARS",12.14,37.7,85,-226
"15509","DPS",12.14,37.7,105,-226
"15510","HKE",12.14,37.7,140,-226
"15512","DPS",12.17,37.7,210,-193
"15513","HKE",12.17,37.7,95,-193
"15515","DPS",12.19,37.7,132,-196
"15519","HKE",12.36,37.7,105,-125
"15521","MUT",12.37,37.7,55,-125
"15522","HKE",12.39,37.7,75,-111
"15523","MUT",12.39,37.7,65,-111
"15524","HKE",12.41,37.7,55,-66
"15528","ARS",11.68,37.71,60,-488
"15529","DPS",11.68,37.71,60,-488
"15536","DPS",11.78,37.71,310,-327
"15537","HKE",11.78,37.71,90,-327
"15538","NEP",11.78,37.71,60,-327
"15540","DPS",11.9,37.71,100,-88
"15541","HKE",11.9,37.71,80,-88
"15543","ARS",12.05,37.71,94,-314
"15544","DPS",12.05,37.71,105,-314
"15546","DPS",12.29,37.71,60,-155
"15547","HKE",12.29,37.71,350,-155
"15551","HKE",12.39,37.71,100,-120
"15552","HKE",12.41,37.71,60,-72
"15553","ARA",11.36,37.72,212,-746
"15554","ARS",11.36,37.72,539,-746
"15555","DPS",11.36,37.72,101,-746
"15557","ARS",11.51,37.72,371,-414
"15558","DPS",11.51,37.72,69,-414
"15559","HKE",11.51,37.72,75,-414
"15562","ARS",11.53,37.72,108,-443
"15565","ARS",11.54,37.72,586,-443
"15568","ARS",11.56,37.72,151,-483
"15571","ARA",11.58,37.72,104,-473
"15572","ARS",11.58,37.72,322,-473
"15573","DPS",11.58,37.72,110,-473
"15576","ARS",11.61,37.72,55,-460
"15579","ARS",11.64,37.72,90,-470
"15582","DPS",11.73,37.72,60,-419
"15585","ARS",11.76,37.72,63,-329
"15590","DPS",11.88,37.72,135,-103
"15591","HKE",11.88,37.72,60,-103
"15593","HKE",11.93,37.72,175,-77
"15595","HKE",11.95,37.72,65,-96
"15597","HKE",11.97,37.72,75,-147
"15599","ARS",11.98,37.72,100,-201
"15600","DPS",11.98,37.72,85,-201
"15601","HKE",11.98,37.72,340,-201
"15604","DPS",12,37.72,75,-249
"15605","HKE",12,37.72,150,-249
"15608","HKE",12.02,37.72,90,-288
"15612","ARS",12.03,37.72,53,-305
"15614","ARS",12.05,37.72,110,-314
"15615","DPS",12.05,37.72,364,-314
"15616","HKE",12.05,37.72,161,-314
"15618","DPS",12.08,37.72,150,-305
"15620","DPS",12.1,37.72,515,-298
"15621","HKE",12.1,37.72,220,-298
"15624","DPS",12.14,37.72,100,-258
"15629","HKE",12.32,37.72,110,-157
"15633","HKE",12.37,37.72,55,-135
"15642","ARS",11.34,37.73,122,-633
"15643","DPS",11.34,37.73,64,-633
"15644","HKE",11.34,37.73,355,-633
"15646","ARA",11.36,37.73,69,-656
"15647","ARS",11.36,37.73,439,-656
"15651","ARS",11.56,37.73,120,-533
"15652","ARS",11.58,37.73,60,-522
"15654","HKE",11.58,37.73,98,-522
"15659","ARS",11.76,37.73,120,-392
"15663","DPS",11.86,37.73,72,-104
"15664","HKE",11.86,37.73,133,-104
"15666","ARS",11.98,37.73,120,-267
"15667","DPS",11.98,37.73,72,-267
"15669","ARS",12,37.73,303,-311
"15671","HKE",12,37.73,272,-311
"15675","ARS",12.02,37.73,90,-338
"15676","DPS",12.02,37.73,105,-338
"15677","ARS",12.07,37.73,56,-331
"15678","DPS",12.07,37.73,347,-331
"15679","HKE",12.07,37.73,125,-331
"15680","ARA",12.1,37.73,59,-307
"15681","ARS",12.1,37.73,358,-307
"15683","HKE",12.1,37.73,330,-307
"15684","NEP",12.1,37.73,51,-307
"15688","HKE",12.24,37.73,60,-230
"15689","DPS",12.3,37.73,300,-172
"15690","HKE",12.3,37.73,60,-172
"15694","HKE",12.39,37.73,70,-115
"15696","ARS",11.56,37.74,70,-533
"15703","ARS",11.61,37.74,67,-492
"15706","ARS",11.63,37.74,52,-486
"15711","DPS",11.98,37.74,120,-267
"15712","ARS",12,37.74,176,-311
"15713","DPS",12,37.74,147,-311
"15716","ARS",12.05,37.74,113,-340
"15718","DPS",12.24,37.74,90,-230
"15722","ARS",11.32,37.75,60,-559
"15726","ARS",11.34,37.75,60,-558
"15728","HKE",11.34,37.75,118,-558
"15730","ARA",11.36,37.75,116,-551
"15731","ARS",11.36,37.75,351,-551
"15732","DPS",11.36,37.75,100,-551
"15733","NEP",11.36,37.75,56,-551
"15737","ARS",11.59,37.75,72,-573
"15740","ARA",11.61,37.75,79,-527
"15741","ARS",11.61,37.75,401,-527
"15742","DPS",11.61,37.75,67,-527
"15743","NEP",11.61,37.75,68,-527
"15745","ARS",11.63,37.75,220,-501
"15746","DPS",11.63,37.75,52,-501
"15752","DPS",11.68,37.75,55,-424
"15756","ARS",11.75,37.75,52,-388
"15758","HKE",11.75,37.75,65,-388
"15762","DPS",11.76,37.75,72,-324
"15763","HKE",11.76,37.75,60,-324
"15766","DPS",11.91,37.75,100,-110
"15767","ARS",11.93,37.75,85,-165
"15768","DPS",11.93,37.75,70,-165
"15771","ARA",11.98,37.75,80,-348
"15772","ARS",11.98,37.75,134,-348
"15773","DPS",11.98,37.75,196,-348
"15774","HKE",11.98,37.75,205,-348
"15777","ARA",12,37.75,74,-369
"15778","ARS",12,37.75,197,-369
"15779","DPS",12,37.75,801,-369
"15780","HKE",12,37.75,205,-369
"15784","DPS",12.02,37.75,60,-375
"15789","DPS",12.03,37.75,234,-370
"15791","NEP",12.03,37.75,90,-370
"15793","DPS",12.05,37.75,375,-361
"15794","HKE",12.05,37.75,75,-361
"15795","DPS",12.07,37.75,60,-347
"15798","ARS",12.08,37.75,60,-333
"15800","HKE",12.08,37.75,845,-333
"15801","NEP",12.08,37.75,53,-333
"15803","HKE",12.1,37.75,375,-315
"15806","DPS",12.14,37.75,560,-284
"15807","HKE",12.14,37.75,225,-284
"15811","ARA",12.17,37.75,51,-244
"15812","ARS",12.17,37.75,116,-244
"15813","DPS",12.17,37.75,217,-244
"15814","HKE",12.17,37.75,208,-244
"15816","NEP",12.17,37.75,65,-244
"15817","ARS",12.22,37.75,105,-219
"15819","HKE",12.27,37.75,75,-206
"15821","HKE",12.29,37.75,150,-192
"15823","DPS",12.32,37.75,200,-173
"15824","HKE",12.32,37.75,70,-173
"15825","NEP",12.32,37.75,60,-173
"15829","HKE",12.37,37.75,140,-123
"15832","ARS",11.61,37.76,128,-566
"15835","DPS",11.76,37.76,130,-255
"15836","HKE",11.76,37.76,110,-255
"15848","ARS",11.98,37.76,165,-418
"15849","DPS",11.98,37.76,295,-418
"15850","HKE",11.98,37.76,100,-418
"15856","ARS",12.08,37.76,58,-331
"15858","DPS",12.2,37.76,100,-221
"15859","HKE",12.2,37.76,80,-221
"15863","NEP",12.24,37.76,130,-210
"15873","ARS",11.34,37.77,108,-493
"15876","ARA",11.36,37.77,173,-488
"15877","ARS",11.36,37.77,224,-488
"15878","DPS",11.36,37.77,57,-488
"15885","ARS",11.58,37.77,70,-605
"15888","ARS",11.59,37.77,366,-605
"15889","DPS",11.59,37.77,70,-605
"15891","ARS",11.61,37.77,264,-566
"15898","DPS",11.68,37.77,120,-315
"15899","NEP",11.68,37.77,147,-315
"15903","NEP",11.71,37.77,57,-368
"15905","ARS",11.73,37.77,165,-337
"15907","ARS",11.76,37.77,75,-255
"15912","ARS",11.78,37.77,159,-199
"15913","DPS",11.78,37.77,133,-199
"15914","HKE",11.78,37.77,68,-199
"15915","NEP",11.78,37.77,66,-199
"15917","ARS",11.8,37.77,76,-168
"15918","DPS",11.8,37.77,55,-168
"15926","DPS",11.93,37.77,255,-257
"15927","HKE",11.93,37.77,185,-257
"15929","ARS",11.95,37.77,264,-337
"15930","DPS",11.95,37.77,355,-337
"15931","HKE",11.95,37.77,394,-337
"15934","ARS",11.97,37.77,200,-392
"15935","DPS",11.97,37.77,168,-392
"15938","ARA",11.98,37.77,201,-418
"15939","ARS",11.98,37.77,653,-418
"15940","DPS",11.98,37.77,717,-418
"15941","HKE",11.98,37.77,523,-418
"15942","NEP",11.98,37.77,69,-418
"15943","ARA",12,37.77,146,-407
"15944","ARS",12,37.77,468,-407
"15946","HKE",12,37.77,497,-407
"15947","NEP",12,37.77,64,-407
"15949","DPS",12.02,37.77,151,-385
"15951","DPS",12.05,37.77,100,-366
"15952","DPS",12.07,37.77,590,-349
"15953","HKE",12.07,37.77,200,-349
"15955","ARS",12.08,37.77,230,-331
"15956","DPS",12.08,37.77,374,-331
"15960","DPS",12.1,37.77,700,-314
"15961","HKE",12.1,37.77,130,-314
"15963","DPS",12.12,37.77,630,-300
"15964","HKE",12.12,37.77,250,-300
"15966","DPS",12.14,37.77,570,-283
"15967","HKE",12.14,37.77,175,-283
"15969","HKE",12.15,37.77,90,-265
"15970","DPS",12.17,37.77,70,-247
"15971","HKE",12.17,37.77,145,-247
"15973","DPS",12.19,37.77,70,-232
"15976","ARS",12.24,37.77,67,-210
"15977","HKE",12.24,37.77,65,-210
"15983","HKE",12.29,37.77,145,-188
"15989","ARS",12.37,37.77,61,-100
"15990","DPS",12.37,37.77,120,-100
"15991","HKE",12.37,37.77,70,-100
"15995","ARS",11.34,37.78,269,-444
"15996","DPS",11.34,37.78,82,-444
"15997","HKE",11.34,37.78,140,-444
"15998","NEP",11.34,37.78,59,-444
"16000","ARS",11.36,37.78,139,-456
"16007","ARS",11.56,37.78,116,-623
"16008","DPS",11.56,37.78,53,-623
"16011","ARA",11.59,37.78,79,-603
"16012","ARS",11.59,37.78,190,-603
"16013","DPS",11.59,37.78,72,-603
"16015","ARA",11.61,37.78,60,-542
"16016","ARS",11.61,37.78,378,-542
"16018","HKE",11.61,37.78,60,-542
"16023","ARS",11.8,37.78,99,-210
"16027","DPS",11.81,37.78,65,-195
"16028","HKE",11.81,37.78,55,-195
"16032","HKE",11.88,37.78,60,-131
"16035","ARS",11.93,37.78,69,-349
"16036","DPS",11.93,37.78,124,-349
"16039","ARS",11.95,37.78,186,-436
"16041","ARA",11.97,37.78,87,-468
"16042","ARS",11.97,37.78,260,-468
"16043","DPS",11.97,37.78,301,-468
"16044","HKE",11.97,37.78,90,-468
"16045","ARA",11.98,37.78,123,-474
"16046","ARS",11.98,37.78,268,-474
"16047","DPS",11.98,37.78,126,-474
"16048","HKE",11.98,37.78,208,-474
"16051","DPS",12,37.78,130,-425
"16054","ARA",12.03,37.78,72,-354
"16055","ARS",12.03,37.78,153,-354
"16056","DPS",12.03,37.78,65,-354
"16059","DPS",12.07,37.78,250,-335
"16060","DPS",12.08,37.78,690,-320
"16063","DPS",12.1,37.78,480,-310
"16064","HKE",12.1,37.78,220,-310
"16071","HKE",12.15,37.78,65,-257
"16072","ARS",12.17,37.78,77,-244
"16075","MUT",12.17,37.78,65,-244
"16076","NEP",12.17,37.78,153,-244
"16079","DPS",12.19,37.78,90,-235
"16082","DPS",12.2,37.78,285,-218
"16083","HKE",12.2,37.78,90,-218
"16084","DPS",12.25,37.78,65,-191
"16091","DPS",12.3,37.78,138,-168
"16092","HKE",12.3,37.78,105,-168
"16095","HKE",12.32,37.78,100,-154
"16099","DPS",12.37,37.78,120,-69
"16101","ARS",11.36,37.79,70,-456
"16103","ARS",11.51,37.79,72,-610
"16106","DPS",11.71,37.79,120,-269
"16107","HKE",11.71,37.79,60,-269
"16114","DPS",11.78,37.79,55,-215
"16121","ARS",11.95,37.79,70,-436
"16124","ARS",11.97,37.79,288,-468
"16125","DPS",11.97,37.79,420,-468
"16126","ARS",11.98,37.79,95,-474
"16130","DPS",12,37.79,60,-425
"16135","DPS",12.1,37.79,76,-310
"16139","HKE",12.3,37.79,70,-168
"16142","DPS",12.37,37.79,60,-69
"16143","HKE",12.37,37.79,100,-69
"16145","ARS",11.3,37.8,115,-467
"16151","ARA",11.34,37.8,88,-418
"16152","ARS",11.34,37.8,236,-418
"16155","ARA",11.36,37.8,199,-447
"16156","ARS",11.36,37.8,563,-447
"16157","DPS",11.36,37.8,100,-447
"16166","ARS",11.54,37.8,74,-641
"16168","NEP",11.54,37.8,55,-641
"16170","ARS",11.56,37.8,251,-610
"16171","DPS",11.56,37.8,89,-610
"16172","NEP",11.56,37.8,92,-610
"16174","ARS",11.58,37.8,117,-561
"16175","DPS",11.58,37.8,124,-561
"16178","ARS",11.59,37.8,210,-561
"16184","DPS",11.73,37.8,65,-286
"16185","HKE",11.73,37.8,70,-286
"16188","DPS",11.75,37.8,70,-299
"16192","ARS",11.76,37.8,91,-312
"16196","ARA",11.78,37.8,66,-313
"16197","ARS",11.78,37.8,171,-313
"16198","DPS",11.78,37.8,181,-313
"16199","HKE",11.78,37.8,110,-313
"16200","NEP",11.78,37.8,60,-313
"16205","DPS",11.85,37.8,140,-208
"16206","NEP",11.85,37.8,130,-208
"16208","ARS",11.86,37.8,60,-181
"16209","DPS",11.86,37.8,75,-181
"16212","ARS",11.9,37.8,74,-247
"16216","ARS",11.91,37.8,187,-335
"16217","DPS",11.91,37.8,92,-335
"16220","ARA",11.93,37.8,128,-415
"16221","ARS",11.93,37.8,161,-415
"16222","DPS",11.93,37.8,310,-415
"16223","HKE",11.93,37.8,112,-415
"16224","ARA",11.95,37.8,121,-473
"16225","ARS",11.95,37.8,450,-473
"16226","DPS",11.95,37.8,622,-473
"16227","HKE",11.95,37.8,85,-473
"16229","ARA",11.97,37.8,209,-497
"16230","ARS",11.97,37.8,225,-497
"16231","DPS",11.97,37.8,270,-497
"16232","HKE",11.97,37.8,135,-497
"16234","ARA",11.98,37.8,80,-482
"16236","DPS",11.98,37.8,180,-482
"16237","ARA",12,37.8,75,-427
"16238","ARS",12,37.8,173,-427
"16239","DPS",12,37.8,849,-427
"16240","HKE",12,37.8,470,-427
"16245","DPS",12.07,37.8,335,-309
"16246","HKE",12.07,37.8,280,-309
"16248","DPS",12.08,37.8,190,-313
"16249","HKE",12.08,37.8,70,-313
"16251","DPS",12.1,37.8,350,-307
"16252","HKE",12.1,37.8,60,-307
"16256","HKE",12.14,37.8,245,-267
